"poliza","sexo","circulacion","garantia","siniestros","ant_comp","ant_perm","edad","ant_veh"
1941884183,"Mujer","No urbano","Garantía daños propios contratada",1,0,22,40,0
3149629085,"Hombre","Urbano","No contratada",0,0,8,50,4
8536579599,"Mujer","No urbano","Garantía daños propios contratada",0,14,0,18,4
8630343530,"Hombre","Urbano","No contratada",0,13,26,50,3
9248679817,"Hombre","No urbano","No contratada",1,7,15,50,3
9334297834,"Mujer","No urbano","No contratada",0,6,2,20,1
9531180533,"Mujer","No urbano","Garantía daños propios contratada",0,4,33,59,4
9531983979,"Mujer","Urbano","No contratada",0,4,2,20,4
9732082224,"Mujer","Urbano","Garantía daños propios contratada",0,2,11,29,2
9738479283,"Hombre","No urbano","No contratada",0,2,22,40,2
9840479697,"Hombre","No urbano","No contratada",0,1,6,60,4
9840481575,"Hombre","No urbano","Garantía daños propios contratada",0,1,27,45,1
29731675,"Hombre","No urbano","Garantía daños propios contratada",0,29,17,60,3
31930017,"Hombre","Urbano","No contratada",0,19,32,50,2
32541686,"Mujer","No urbano","Garantía daños propios contratada",0,29,17,59,1
132439002,"Hombre","No urbano","Garantía daños propios contratada",0,18,27,50,1
132934313,"Hombre","No urbano","Garantía daños propios contratada",0,18,32,50,10
135030168,"Mujer","Urbano","Garantía daños propios contratada",0,18,23,50,0
230229490,"Mujer","No urbano","Garantía daños propios contratada",0,17,11,29,0
231130398,"Hombre","Urbano","Garantía daños propios contratada",0,17,27,60,4
231630932,"Hombre","No urbano","Garantía daños propios contratada",0,17,12,30,1
232531818,"Hombre","No urbano","No contratada",0,17,17,50,1
232733967,"Hombre","Urbano","No contratada",0,17,26,50,1
234330159,"Mujer","No urbano","Garantía daños propios contratada",0,17,22,59,0
235529252,"Hombre","No urbano","No contratada",0,17,22,40,3
237930304,"Hombre","No urbano","Garantía daños propios contratada",0,17,37,55,9
632752202,"Hombre","No urbano","Garantía daños propios contratada",1,23,22,40,3
834331319,"Hombre","Urbano","Garantía daños propios contratada",0,21,26,60,0
929629408,"Hombre","Urbano","Garantía daños propios contratada",0,0,22,40,0
929629674,"Hombre","No urbano","No contratada",0,0,12,30,12
947629232,"Hombre","No urbano","No contratada",0,0,26,44,1
949629615,"Hombre","Urbano","Garantía daños propios contratada",0,0,27,60,0
1017629107,"Hombre","Urbano","No contratada",0,0,22,40,0
1035629105,"Hombre","No urbano","No contratada",0,0,34,52,3
1067630033,"Hombre","Urbano","No contratada",1,0,14,40,2
1446629108,"Hombre","Urbano","Garantía daños propios contratada",0,0,29,47,0
1929781244,"Hombre","No urbano","No contratada",1,0,24,50,8
1930004662,"Mujer","Urbano","No contratada",0,0,7,50,1
1930006640,"Mujer","Urbano","Garantía daños propios contratada",0,0,6,59,0
1930183496,"Hombre","No urbano","Garantía daños propios contratada",0,0,24,60,1
1930381271,"Mujer","No urbano","Garantía daños propios contratada",0,0,34,52,0
1930393543,"Hombre","Urbano","No contratada",0,0,2,20,2
1930394502,"Hombre","Urbano","Garantía daños propios contratada",0,0,28,60,0
1930491097,"Mujer","No urbano","No contratada",0,0,11,29,10
1930494749,"Mujer","No urbano","Garantía daños propios contratada",0,0,10,28,0
1930495239,"Mujer","No urbano","Garantía daños propios contratada",0,0,27,59,0
1930495267,"Hombre","No urbano","Garantía daños propios contratada",0,0,21,40,0
1930504619,"Hombre","No urbano","Garantía daños propios contratada",0,0,22,40,0
1930508017,"Mujer","No urbano","Garantía daños propios contratada",1,0,0,18,0
1930525241,"Hombre","No urbano","Garantía daños propios contratada",0,0,0,18,0
1930784865,"Mujer","Urbano","No contratada",0,0,10,40,0
1930982089,"Hombre","No urbano","No contratada",1,0,11,29,0
1931082511,"Hombre","No urbano","No contratada",0,0,12,30,0
1931091952,"Mujer","No urbano","No contratada",0,0,12,30,8
1931184906,"Mujer","Urbano","Garantía daños propios contratada",0,0,16,50,1
1931190433,"Mujer","Urbano","Garantía daños propios contratada",0,0,6,50,1
1931380233,"Hombre","No urbano","No contratada",0,0,21,50,4
1931382713,"Mujer","Urbano","Garantía daños propios contratada",0,0,11,29,0
1931384206,"Mujer","Urbano","Garantía daños propios contratada",0,0,16,50,1
1931879782,"Hombre","Urbano","No contratada",0,0,33,51,9
1931980352,"Hombre","No urbano","Garantía daños propios contratada",1,0,7,59,2
1931985257,"Hombre","No urbano","Garantía daños propios contratada",0,0,36,54,0
1932080999,"Hombre","No urbano","No contratada",0,0,2,20,17
1932084881,"Hombre","No urbano","Garantía daños propios contratada",0,0,12,30,0
1932280129,"Hombre","No urbano","No contratada",0,0,22,40,0
1932485564,"Hombre","No urbano","Garantía daños propios contratada",0,0,20,38,0
1932488000,"Hombre","No urbano","No contratada",0,0,30,48,0
1932488073,"Hombre","No urbano","No contratada",0,0,25,59,0
1932488166,"Hombre","No urbano","No contratada",0,0,30,48,0
1932500076,"Mujer","No urbano","Garantía daños propios contratada",0,0,20,40,0
1932581835,"Mujer","No urbano","Garantía daños propios contratada",0,0,8,30,0
1932584070,"Hombre","No urbano","Garantía daños propios contratada",0,0,7,60,0
1932593035,"Hombre","No urbano","No contratada",0,0,13,31,0
1932679746,"Mujer","No urbano","Garantía daños propios contratada",0,0,11,29,0
1932690801,"Hombre","No urbano","Garantía daños propios contratada",0,0,27,50,0
1932779889,"Hombre","No urbano","No contratada",0,0,25,50,0
1932780855,"Hombre","No urbano","Garantía daños propios contratada",0,0,29,47,0
1932782109,"Hombre","No urbano","Garantía daños propios contratada",0,0,7,50,0
1932879820,"Hombre","No urbano","Garantía daños propios contratada",0,0,13,60,0
1932881662,"Hombre","No urbano","No contratada",0,0,11,29,0
1932984240,"Hombre","No urbano","Garantía daños propios contratada",0,0,31,50,2
1933079601,"Hombre","No urbano","Garantía daños propios contratada",0,0,37,55,1
1933283035,"Hombre","Urbano","Garantía daños propios contratada",0,0,7,60,0
1933788768,"Hombre","No urbano","No contratada",0,0,31,49,0
1933799334,"Hombre","No urbano","Garantía daños propios contratada",0,0,10,60,0
1933800085,"Hombre","No urbano","No contratada",0,0,7,60,0
1933803091,"Mujer","No urbano","Garantía daños propios contratada",0,0,23,60,0
1933809775,"Mujer","No urbano","Garantía daños propios contratada",0,0,11,29,0
1933821452,"Mujer","Urbano","No contratada",0,0,20,59,0
1933824777,"Hombre","No urbano","No contratada",0,0,37,55,2
1933825245,"Hombre","No urbano","No contratada",0,0,1,19,6
1934183037,"Hombre","No urbano","Garantía daños propios contratada",0,0,0,18,2
1934195732,"Hombre","No urbano","Garantía daños propios contratada",0,0,12,40,0
1934290076,"Hombre","No urbano","Garantía daños propios contratada",0,0,21,39,0
1934291205,"Hombre","No urbano","Garantía daños propios contratada",0,0,29,47,0
1934298018,"Hombre","No urbano","No contratada",0,0,12,30,10
1934481499,"Mujer","No urbano","Garantía daños propios contratada",0,0,27,45,0
1934482866,"Hombre","No urbano","No contratada",1,0,12,30,10
1934485284,"Hombre","Urbano","No contratada",0,0,30,48,3
1934488199,"Hombre","Urbano","Garantía daños propios contratada",0,0,4,50,0
1934581345,"Hombre","Urbano","Garantía daños propios contratada",0,0,12,30,0
1934681506,"Mujer","No urbano","Garantía daños propios contratada",0,0,20,38,0
1934687460,"Mujer","No urbano","Garantía daños propios contratada",0,0,20,38,0
1934789172,"Mujer","Urbano","No contratada",0,0,19,50,3
1935082835,"Mujer","No urbano","Garantía daños propios contratada",0,0,12,30,0
1935086874,"Hombre","Urbano","No contratada",0,0,16,40,1
1935280136,"Hombre","Urbano","Garantía daños propios contratada",0,0,6,50,0
1936480933,"Hombre","Urbano","No contratada",0,0,22,40,1
1937282280,"Hombre","No urbano","Garantía daños propios contratada",0,0,24,60,0
1937283272,"Hombre","No urbano","Garantía daños propios contratada",0,0,24,42,0
1937284204,"Hombre","No urbano","No contratada",1,0,11,29,2
1937285798,"Hombre","No urbano","No contratada",0,0,20,50,8
1938381434,"Mujer","No urbano","Garantía daños propios contratada",0,0,26,60,0
1938585749,"Hombre","Urbano","No contratada",0,0,12,30,0
1939879757,"Hombre","No urbano","Garantía daños propios contratada",0,0,27,45,0
1940380171,"Hombre","No urbano","Garantía daños propios contratada",0,0,4,50,1
1940481037,"Mujer","No urbano","Garantía daños propios contratada",2,0,15,40,0
1940582956,"Hombre","No urbano","Garantía daños propios contratada",0,0,26,60,1
1940583772,"Hombre","Urbano","Garantía daños propios contratada",0,0,24,42,0
1940583788,"Hombre","No urbano","No contratada",0,0,15,40,2
1941082058,"Hombre","No urbano","Garantía daños propios contratada",1,0,2,20,0
1941980981,"Hombre","No urbano","Garantía daños propios contratada",0,0,17,50,0
1942880245,"Mujer","Urbano","Garantía daños propios contratada",0,0,22,40,0
1948881477,"Mujer","No urbano","Garantía daños propios contratada",0,0,0,18,0
1948881652,"Hombre","Urbano","Garantía daños propios contratada",0,0,36,54,0
1949280007,"Mujer","Urbano","Garantía daños propios contratada",0,0,20,38,0
3036629197,"Hombre","Urbano","Garantía daños propios contratada",0,0,26,44,0
3524629131,"Hombre","Urbano","No contratada",0,0,3,50,0
3655629073,"Hombre","Urbano","Garantía daños propios contratada",0,0,1,19,0
5169629094,"Mujer","Urbano","No contratada",0,0,1,19,1
5341629083,"Hombre","Urbano","No contratada",0,0,12,30,0
8330431258,"Hombre","No urbano","No contratada",1,16,23,41,3
8331129363,"Hombre","Urbano","No contratada",0,16,38,56,4
8331629748,"Hombre","Urbano","Garantía daños propios contratada",0,16,12,30,3
8332230238,"Mujer","No urbano","No contratada",0,16,11,30,3
8332431786,"Hombre","Urbano","Garantía daños propios contratada",0,16,12,30,3
8332442010,"Hombre","No urbano","Garantía daños propios contratada",0,16,23,41,0
8332532503,"Hombre","Urbano","No contratada",0,16,27,45,0
8333329505,"Hombre","No urbano","Garantía daños propios contratada",0,16,22,40,2
8333820568,"Hombre","Urbano","No contratada",0,16,40,58,17
8334130323,"Hombre","No urbano","Garantía daños propios contratada",0,16,16,49,1
8334429834,"Hombre","Urbano","Garantía daños propios contratada",0,16,21,39,0
8335731151,"Hombre","No urbano","Garantía daños propios contratada",0,16,22,40,0
8338729619,"Hombre","Urbano","Garantía daños propios contratada",0,16,2,20,0
8429831031,"Hombre","No urbano","Garantía daños propios contratada",0,15,30,50,5
8431629400,"Hombre","Urbano","Garantía daños propios contratada",0,15,32,50,1
8431931065,"Hombre","No urbano","Garantía daños propios contratada",0,15,16,40,0
8432429311,"Hombre","No urbano","Garantía daños propios contratada",0,15,22,40,2
8434279609,"Hombre","No urbano","No contratada",0,15,42,60,18
8434681884,"Hombre","No urbano","Garantía daños propios contratada",0,15,23,49,0
8435030778,"Hombre","No urbano","Garantía daños propios contratada",0,15,22,40,4
8437229843,"Hombre","Urbano","No contratada",0,15,11,29,2
8437929197,"Hombre","No urbano","Garantía daños propios contratada",0,15,23,41,1
8440529659,"Hombre","No urbano","Garantía daños propios contratada",0,15,19,49,1
8440729302,"Hombre","No urbano","No contratada",0,15,31,49,0
8529983315,"Hombre","No urbano","Garantía daños propios contratada",0,14,21,39,0
8530486336,"Hombre","Urbano","No contratada",0,14,28,46,1
8531881093,"Hombre","Urbano","Garantía daños propios contratada",0,14,22,40,1
8531981221,"Hombre","Urbano","No contratada",0,14,12,30,17
8532081640,"Hombre","No urbano","Garantía daños propios contratada",0,14,12,30,4
8533790363,"Hombre","Urbano","Garantía daños propios contratada",0,14,12,30,1
8534729125,"Hombre","No urbano","Garantía daños propios contratada",0,14,33,59,1
8534731161,"Hombre","No urbano","Garantía daños propios contratada",0,14,28,46,0
8535781893,"Hombre","Urbano","Garantía daños propios contratada",0,14,16,50,1
8535879599,"Hombre","Urbano","Garantía daños propios contratada",0,14,25,50,3
8535979231,"Hombre","Urbano","Garantía daños propios contratada",0,14,23,50,1
8537230148,"Hombre","No urbano","Garantía daños propios contratada",0,14,21,39,1
8538129405,"Hombre","No urbano","Garantía daños propios contratada",0,14,19,37,6
8541480782,"Hombre","No urbano","Garantía daños propios contratada",0,14,21,39,1
8629933267,"Hombre","No urbano","No contratada",0,13,23,41,0
8629936964,"Hombre","Urbano","Garantía daños propios contratada",0,13,26,60,13
8630230813,"Hombre","No urbano","No contratada",0,13,21,40,3
8630238832,"Hombre","No urbano","Garantía daños propios contratada",0,13,12,30,0
8630330223,"Mujer","Urbano","No contratada",0,13,27,59,3
8630434659,"Mujer","Urbano","Garantía daños propios contratada",0,13,17,50,8
8630531417,"Hombre","No urbano","Garantía daños propios contratada",0,13,22,40,1
8630831598,"Hombre","Urbano","Garantía daños propios contratada",0,13,15,60,1
8630935229,"Hombre","Urbano","No contratada",0,13,11,29,1
8631229595,"Hombre","No urbano","No contratada",0,13,27,49,1
8631530910,"Hombre","Urbano","Garantía daños propios contratada",0,13,20,50,2
8632441778,"Hombre","No urbano","Garantía daños propios contratada",0,13,37,55,2
8632736740,"Hombre","No urbano","Garantía daños propios contratada",0,13,4,40,0
8632830689,"Mujer","No urbano","No contratada",0,13,23,41,1
8633030112,"Hombre","Urbano","No contratada",0,13,22,40,0
8633733909,"Hombre","Urbano","Garantía daños propios contratada",1,13,21,39,0
8637329922,"Hombre","Urbano","Garantía daños propios contratada",0,13,20,38,3
8640431085,"Hombre","Urbano","Garantía daños propios contratada",0,13,12,30,1
8640533297,"Hombre","Urbano","Garantía daños propios contratada",0,13,22,40,2
8641229816,"Hombre","No urbano","Garantía daños propios contratada",0,13,33,51,0
8729729387,"Hombre","Urbano","No contratada",0,12,27,50,0
8729829417,"Hombre","Urbano","No contratada",0,12,16,49,9
8730430286,"Hombre","Urbano","Garantía daños propios contratada",0,12,36,54,5
8730730357,"Hombre","No urbano","No contratada",0,12,31,49,0
8731929629,"Hombre","Urbano","Garantía daños propios contratada",0,12,2,20,0
8733630464,"Hombre","Urbano","No contratada",0,12,21,39,5
8734637207,"Hombre","No urbano","No contratada",0,12,22,40,0
8734731221,"Hombre","Urbano","Garantía daños propios contratada",0,12,25,50,1
8736030532,"Hombre","No urbano","No contratada",0,12,22,49,2
8736329353,"Hombre","No urbano","No contratada",0,12,24,42,3
8737929271,"Hombre","No urbano","Garantía daños propios contratada",0,12,24,50,3
8740530464,"Hombre","Urbano","No contratada",0,12,17,50,0
8740531181,"Hombre","Urbano","No contratada",0,12,24,42,1
8741230100,"Hombre","No urbano","Garantía daños propios contratada",0,12,16,60,4
8741429676,"Hombre","No urbano","Garantía daños propios contratada",1,12,5,39,1
8829729791,"Hombre","Urbano","Garantía daños propios contratada",0,11,22,40,2
8830019791,"Mujer","No urbano","Garantía daños propios contratada",0,11,10,30,1
8830731353,"Hombre","No urbano","Garantía daños propios contratada",0,11,23,41,1
8830831340,"Hombre","Urbano","Garantía daños propios contratada",0,11,18,60,0
8831033355,"Hombre","No urbano","Garantía daños propios contratada",0,11,13,59,0
8831230254,"Hombre","No urbano","Garantía daños propios contratada",0,11,16,40,4
8831629274,"Mujer","No urbano","No contratada",1,11,23,41,0
8833733066,"Hombre","Urbano","Garantía daños propios contratada",0,11,12,40,1
8834235310,"Hombre","No urbano","Garantía daños propios contratada",0,11,2,20,0
8836929515,"Hombre","No urbano","No contratada",0,11,32,50,5
8838129075,"Hombre","No urbano","No contratada",0,11,12,30,8
8840429977,"Hombre","No urbano","Garantía daños propios contratada",0,11,22,40,0
8840730690,"Mujer","Urbano","Garantía daños propios contratada",0,11,13,50,4
8841129877,"Hombre","No urbano","Garantía daños propios contratada",0,11,16,60,8
8929730369,"Hombre","Urbano","Garantía daños propios contratada",0,10,10,30,2
8930530002,"Hombre","No urbano","Garantía daños propios contratada",0,10,11,29,1
8930932069,"Mujer","Urbano","Garantía daños propios contratada",0,10,11,39,1
8931131818,"Hombre","No urbano","No contratada",0,10,29,47,10
8931932370,"Hombre","No urbano","No contratada",0,10,2,20,4
8932331429,"Mujer","No urbano","Garantía daños propios contratada",0,10,17,60,0
8932730632,"Hombre","Urbano","Garantía daños propios contratada",0,10,22,40,0
8932732170,"Hombre","No urbano","No contratada",1,10,24,42,8
8932829315,"Hombre","No urbano","No contratada",0,10,30,48,7
8933749290,"Hombre","Urbano","No contratada",0,10,22,40,10
8934432270,"Hombre","Urbano","Garantía daños propios contratada",0,10,21,40,0
8935129470,"Hombre","No urbano","Garantía daños propios contratada",0,10,12,30,0
8936929486,"Hombre","No urbano","No contratada",0,10,18,60,10
8938379330,"Hombre","Urbano","Garantía daños propios contratada",0,10,5,40,2
